Index,위도값,경도값,RSE_ID,ExitingCount,EnteringCount,Address,Date
2,37.27944,127.10353,162006192,133854,127191,대한민국 경기도 용인시 기흥구 신갈동 384-10,2024-04-17
89,36.85541,127.18106,162005692,6970,6978,대한민국 충청남도 천안시 서북구 성거읍 요방리 117-3,2024-04-03
0,37.16678,127.09193,162006064,182109,184215,대한민국 경기도 화성시 송동 425-9,2024-04-22
76,36.15056,128.03339,262004318,22601,22649,대한민국 경상북도 김천시 봉산면 태화리 155-4,2024-04-04
64,35.613003,129.145706,362002711,27325,27349,대한민국 울산광역시 울주군 두서면 구량리 282-1,2024-04-13
48,35.49417,129.09639,262002573,43733,44157,대한민국 경상남도 양산시 하북면 순지리 16-2,2024-04-03
77,36.15056,128.03339,262004318,22974,23072,대한민국 경상북도 김천시 봉산면 태화리 155-4,2024-04-06
22,35.97664,128.43275,262003788,74931,73898,대한민국 경상북도 칠곡군 왜관읍 삼청리 21-29번지,2024-04-22
17,36.51436,127.42951,162005164,85683,86082,대한민국 충청북도 청주시 서원구 현도면 우록리 773-22,2024-04-13
20,37.01353,127.14477,462005881,80221,79359,대한민국 경기도 안성시 원곡면 경부고속도로 365,2024-04-03
6,36.91226,127.18921,162005757,123458,123289,대한민국 충청남도 천안시 서북구 입장면 용정리 51-8,2024-04-22
54,35.856642,129.079858,362003058,44660,44897,대한민국 경상북도 경주시 건천읍 신평리 1136-10,2024-04-08
68,35.814039,129.169968,362002953,31464,31881,대한민국 경상북도 경주시 율동 947-5,2024-04-21
69,36.29508,127.6018,262004808,25624,25570,대한민국 충청북도 옥천군 옥천읍 구일리 817-11,2024-04-19
87,36.2971,127.59527,462004814,10823,10820,대한민국 충청북도 옥천군 옥천읍 매화리 251-4,2024-04-16
58,37.405833,127.094167,162006338,40348,47456,대한민국 경기도 성남시 분당구 삼평동 418-1,2024-04-01
61,35.613003,129.145706,362002711,37732,37869,대한민국 울산광역시 울주군 두서면 구량리 282-1,2024-04-07
94,35.54778,129.12444,262002639,1163,1481,대한민국 울산광역시 울주군 삼남읍 신화리 산39-3,2024-04-18
75,35.793205,129.193445,362002920,22816,22965,대한민국 경상북도 경주시 내남면 망성리 15-10,2024-04-17
13,37.37306,127.10556,462006299,102928,106681,대한민국 경기도 성남시 분당구 성남대로407번길 26,2024-04-22
87,36.29766,127.59916,462004812,7980,7968,대한민국 충청북도 옥천군 옥천읍 매화리 291-9,2024-04-18
81,36.28039,127.67961,262004734,20313,20295,대한민국 충청북도 옥천군 동이면 조령리 산40-2,2024-04-04
31,36.68178,127.36983,162005373,70966,70957,대한민국 충청북도 청주시 흥덕구 옥산면 국사리 203,2024-04-06
64,36.15981,128.22747,262004121,26321,26469,대한민국 경상북도 김천시 아포읍 봉산리 1229-11,2024-04-17
76,36.27954,127.69244,262004721,23414,23415,대한민국 충청북도 옥천군 동이면 조령리 산26-3,2024-04-13
18,35.91542,128.61307,262003565,80737,82342,대한민국 대구광역시 북구 검단동 1393-216,2024-04-19
67,35.793205,129.193445,362002920,36735,37095,대한민국 경상북도 경주시 내남면 망성리 15-10,2024-04-08
74,36.29508,127.6018,262004808,27501,27603,대한민국 충청북도 옥천군 옥천읍 구일리 817-11,2024-04-15
15,37.12663,127.09778,162006045,89778,86166,대한민국 경기도 평택시 진위면 동천리 596-3,2024-04-19
74,35.576942,129.133043,362002668,24547,24016,대한민국 울산광역시 울주군 언양읍 직동리 945-20,2024-04-20
19,35.91542,128.61307,262003565,84433,86201,대한민국 대구광역시 북구 검단동 1393-216,2024-04-11
24,37.01353,127.14477,462005881,74460,74353,대한민국 경기도 안성시 원곡면 경부고속도로 365,2024-04-02
22,35.91571,128.65202,262003528,84764,85309,대한민국 대구광역시 동구 도동 231,2024-04-15
40,36.61108,127.40018,162005284,61391,59147,대한민국 충청북도 청주시 흥덕구 신전동 157-3,2024-04-08
94,36.71603,127.34914,162005422,570,566,대한민국 충청북도 청주시 흥덕구 옥산면 장남리 287,2024-04-15
79,36.15056,128.03339,262004318,27064,27174,대한민국 경상북도 김천시 봉산면 태화리 155-4,2024-04-08
48,35.49417,129.09639,262002573,43629,43944,대한민국 경상남도 양산시 하북면 순지리 16-2,2024-04-06
83,36.13882,128.06343,262004287,26348,26131,대한민국 경상북도 김천시 봉산면 신리 325-4,2024-04-21
39,36.61108,127.40018,162005284,60218,58381,대한민국 충청북도 청주시 흥덕구 신전동 157-3,2024-04-06
81,36.28039,127.67961,262004734,20813,20851,대한민국 충청북도 옥천군 동이면 조령리 산40-2,2024-04-01
80,36.22234,127.90606,262004479,21715,21912,대한민국 충청북도 영동군 황간면 마산리 269-2,2024-04-18
4,37.15923,127.08844,162006058,129819,132861,대한민국 경기도 오산시 부산동 157-3,2024-04-10
64,35.724461,129.194676,362002843,26158,26216,대한민국 경상북도 경주시 내남면 월산리 1097-3,2024-04-12
2,37.27944,127.10353,162006192,125848,119319,대한민국 경기도 용인시 기흥구 신갈동 384-10,2024-04-05
75,36.27247,127.73767,262004680,19278,19235,대한민국 충청북도 영동군 용산면 부상리 408-1,2024-04-12
26,36.04974,128.40865,262003880,68793,69235,대한민국 경상북도 칠곡군 석적읍 포남리 597-8,2024-04-22
84,37.07361,127.13444,162005949,12707,12631,대한민국 경기도 안성시 원곡면 산하리 319-1,2024-04-01
5,36.88167,127.18917,162005723,124326,123531,대한민국 충청남도 천안시 서북구 성거읍 정촌리 232-38,2024-04-20
6,36.97148,127.16928,162005828,133093,136909,대한민국 경기도 안성시 공도읍 건천리 189-4,2024-04-08
12,36.942,127.1897,162005789,113245,113244,대한민국 충청남도 천안시 서북구 입장면 가산리 362-15,2024-04-09
47,35.43944,129.07833,262002510,44362,44898,대한민국 경상남도 양산시 하북면 용연리 산83-4,2024-04-04
6,36.88167,127.18917,162005723,131340,130430,대한민국 충청남도 천안시 서북구 성거읍 정촌리 232-38,2024-04-01
33,36.42571,127.41682,162005060,64859,65272,대한민국 대전광역시 대덕구 상서동 359-19,2024-04-16
28,35.90452,128.56087,262003614,73013,68658,대한민국 대구광역시 북구 노곡로3길 23-3,2024-04-10
75,36.281111,127.755556,462004623,26687,26745,대한민국 충청북도 옥천군 청성면 조천리 253,2024-04-22
70,36.15672,128.19537,262004150,31020,31001,대한민국 경상북도 김천시 아포읍 대신리 885-45,2024-04-02
58,36.48658,127.42949,162005134,33105,33091,대한민국 충청북도 청주시 서원구 현도면 선동리 284-13,2024-04-20
73,35.724461,129.194676,362002843,21495,21528,대한민국 경상북도 경주시 내남면 월산리 1097-3,2024-04-05
16,37.12663,127.09778,162006045,89915,86343,대한민국 경기도 평택시 진위면 동천리 596-3,2024-04-06
83,36.13882,128.06343,262004287,20255,20285,대한민국 경상북도 김천시 봉산면 신리 325-4,2024-04-17
5,37.34333,127.10556,162006266,122799,121090,대한민국 경기도 성남시 분당구 구미동 173-2,2024-04-04
7,37.05325,127.13641,162005925,103385,99838,대한민국 경기도 안성시 원곡면 지문리 산133-4,2024-04-12
87,36.42691,127.41836,162005062,8850,7971,대한민국 대전광역시 대덕구 상서동 352-7,2024-04-01
58,37.405833,127.094167,162006338,37914,48086,대한민국 경기도 성남시 분당구 삼평동 418-1,2024-04-16
63,35.918066,129.006783,362003161,26839,26970,대한민국 경상북도 영천시 북안면 임포리 385-5,2024-04-12
81,36.22234,127.90606,262004479,22062,22274,대한민국 충청북도 영동군 황간면 마산리 269-2,2024-04-19
79,36.19304,128.00252,262004374,21623,21720,대한민국 경상북도 김천시 봉산면 광천리 798,2024-04-13
31,36.68178,127.36983,162005373,67720,67729,대한민국 충청북도 청주시 흥덕구 옥산면 국사리 203,2024-04-19
90,37.33278,127.10361,462006250,7727,7647,대한민국 경기도 용인시 수지구 죽전동 866-14,2024-04-20
13,37.37306,127.10556,462006299,105869,109558,대한민국 경기도 성남시 분당구 성남대로407번길 26,2024-04-13
82,36.13882,128.06343,262004287,22143,21976,대한민국 경상북도 김천시 봉산면 신리 325-4,2024-04-11
30,35.90586,128.4924,262003687,66412,66628,대한민국 경상북도 칠곡군 지천면 오산리 762-2,2024-04-18
39,36.61108,127.40018,162005284,59742,58093,대한민국 충청북도 청주시 흥덕구 신전동 157-3,2024-04-13
84,36.94295,127.19273,162005791,16362,16340,대한민국 충청남도 천안시 서북구 입장면 연곡길 407,2024-04-15
71,35.724461,129.194676,362002843,24999,25054,대한민국 경상북도 경주시 내남면 월산리 1097-3,2024-04-19
45,35.27917,129.11472,262002290,47001,44715,대한민국 부산광역시 금정구 선동 560,2024-04-04
85,36.31666,127.5576,462004853,13815,15815,대한민국 충청북도 옥천군 옥천읍 옥각리 산63-2,2024-04-19
64,35.669408,129.175983,362002779,25074,25085,대한민국 울산광역시 울주군 두서면 전읍리 331-3,2024-04-05
70,36.15981,128.22747,262004121,22569,22790,대한민국 경상북도 김천시 아포읍 봉산리 1229-11,2024-04-12
2,37.12583,127.09694,162006016,140412,140519,대한민국 경기도 평택시 진위면 동천리 602-2,2024-04-16
30,36.70424,127.34704,162005405,71257,72000,대한민국 충청북도 청주시 흥덕구 옥산면 장남리 363-17,2024-04-13
66,35.918066,129.006783,362003161,27941,28613,대한민국 경상북도 영천시 북안면 임포리 385-5,2024-04-04
20,36.49669,127.43066,462005145,86110,86043,대한민국 충청북도 청주시 서원구 현도면 죽전리 51-5,2024-04-15
83,36.31666,127.5576,462004853,12609,14837,대한민국 충청북도 옥천군 옥천읍 옥각리 산63-2,2024-04-02
76,36.27247,127.73767,262004680,27837,27834,대한민국 충청북도 영동군 용산면 부상리 408-1,2024-04-09
54,36.1362,128.31906,262004031,38986,38945,대한민국 경상북도 구미시 도량동 449,2024-04-19
78,36.21047,127.94939,262004437,26067,25895,대한민국 충청북도 영동군 추풍령면 계룡리 241-1,2024-04-09
86,37.33278,127.10361,462006250,8932,8832,대한민국 경기도 용인시 수지구 죽전동 866-14,2024-04-01
7,36.91226,127.18921,162005757,119287,119430,대한민국 충청남도 천안시 서북구 입장면 용정리 51-8,2024-04-17
47,36.1362,128.31906,262004031,41935,41820,대한민국 경상북도 구미시 도량동 449,2024-04-22
79,36.19304,128.00252,262004374,20015,20053,대한민국 경상북도 김천시 봉산면 광천리 798,2024-04-05
15,36.80417,127.165,162005633,96283,90761,대한민국 충청남도 천안시 동남구 원성동 81-2,2024-04-09
54,36.1362,128.31906,262004031,37542,38189,대한민국 경상북도 구미시 도량동 449,2024-04-17
75,36.27247,127.73767,262004680,29818,29801,대한민국 충청북도 영동군 용산면 부상리 408-1,2024-04-21
54,36.48658,127.42949,162005134,41770,41689,대한민국 충청북도 청주시 서원구 현도면 선동리 284-13,2024-04-01
9,36.84408,127.17605,162005679,115426,115861,대한민국 충청남도 천안시 서북구 성거읍 요방리 219-7,2024-04-18
73,35.576942,129.133043,362002668,30580,30043,대한민국 울산광역시 울주군 언양읍 직동리 945-20,2024-04-07
74,36.27095,127.831,262004582,22626,22628,대한민국 충청북도 영동군 용산면 구촌리 13-1,2024-04-10
11,36.91226,127.18921,162005757,123514,123634,대한민국 충청남도 천안시 서북구 입장면 용정리 51-8,2024-04-08
33,36.73389,127.28353,162005480,62195,62035,대한민국 충청남도 천안시 동남구 수신면 속창리 143-11,2024-04-03
19,35.91542,128.61307,262003565,82691,85557,대한민국 대구광역시 북구 검단동 1393-216,2024-04-02
27,36.58449,127.42647,162005243,69146,60324,대한민국 충청북도 청주시 서원구 남이면 석실리 365-12,2024-04-16
95,,,462015611,378,451,,2024-04-14
52,35.87467,128.73658,262003435,33567,34227,대한민국 대구광역시 동구 괴전동 산24-2,2024-04-12
80,36.13882,128.06343,262004287,24537,24077,대한민국 경상북도 김천시 봉산면 신리 325-4,2024-04-02
72,36.27247,127.73767,262004680,24179,24161,대한민국 충청북도 영동군 용산면 부상리 408-1,2024-04-10
19,36.55249,127.43174,162005208,95084,103261,대한민국 충청북도 청주시 서원구 남이면 외천리 187-6,2024-04-07
28,35.97664,128.43275,262003788,75395,74392,대한민국 경상북도 칠곡군 왜관읍 삼청리 21-29번지,2024-04-11
52,36.33218,127.53434,162004882,40886,39204,대한민국 충청북도 옥천군 군북면 이백리 산15-2,2024-04-20
18,36.46767,127.42078,162005108,90069,89859,대한민국 충청북도 청주시 서원구 현도면 매봉리 344-1,2024-04-01
45,35.27917,129.11472,262002290,40799,38609,대한민국 부산광역시 금정구 선동 560,2024-04-05
29,36.74568,127.22726,162005536,66753,66855,대한민국 충청남도 천안시 동남구 성남면 신사리 산88-15,2024-04-16
3,37.12583,127.09694,162006016,127279,127220,대한민국 경기도 평택시 진위면 동천리 602-2,2024-04-04
93,36.65787,127.36991,162005342,3240,3246,대한민국 충청북도 청주시 흥덕구 옥산면 경부고속도로 309,2024-04-18
50,36.1362,128.31906,262004031,36069,36347,대한민국 경상북도 구미시 도량동 449,2024-04-05
26,36.68178,127.36983,162005373,84233,83824,대한민국 충청북도 청주시 흥덕구 옥산면 국사리 203,2024-04-21
34,36.37486,127.43024,162005000,62389,61319,대한민국 대전광역시 대덕구 법동 산14-3,2024-04-10
3,37.12583,127.09694,162006016,145731,144122,대한민국 경기도 평택시 진위면 동천리 602-2,2024-04-08
31,36.37486,127.43024,162005000,69420,68801,대한민국 대전광역시 대덕구 법동 산14-3,2024-04-01
45,35.27917,129.11472,262002290,43706,41482,대한민국 부산광역시 금정구 선동 560,2024-04-17
56,35.54778,129.12444,262002639,43023,43536,대한민국 울산광역시 울주군 삼남읍 신화리 산39-3,2024-04-08
72,35.724461,129.194676,362002843,30308,30352,대한민국 경상북도 경주시 내남면 월산리 1097-3,2024-04-21
26,36.74568,127.22726,162005536,73906,74690,대한민국 충청남도 천안시 동남구 성남면 신사리 산88-15,2024-04-03
14,36.51436,127.42951,162005164,97303,97553,대한민국 충청북도 청주시 서원구 현도면 우록리 773-22,2024-04-15
18,36.80417,127.165,162005633,91264,94845,대한민국 충청남도 천안시 동남구 원성동 81-2,2024-04-15
84,37.07361,127.13444,162005949,10143,10163,대한민국 경기도 안성시 원곡면 산하리 319-1,2024-04-10
44,37.23222,127.10694,162006144,47447,49243,대한민국 경기도 용인시 기흥구 공세동 656-16,2024-04-04
86,37.07361,127.13444,162005949,11064,11071,대한민국 경기도 안성시 원곡면 산하리 319-1,2024-04-06
61,35.669408,129.175983,362002779,27735,27868,대한민국 울산광역시 울주군 두서면 전읍리 331-3,2024-04-17
34,36.74568,127.22726,162005536,69845,68898,대한민국 충청남도 천안시 동남구 성남면 신사리 산88-15,2024-04-08
61,35.54778,129.12444,262002639,35974,36504,대한민국 울산광역시 울주군 삼남읍 신화리 산39-3,2024-04-21
50,36.33218,127.53434,162004882,46208,44352,대한민국 충청북도 옥천군 군북면 이백리 산15-2,2024-04-14
59,35.54778,129.12444,262002639,30884,31336,대한민국 울산광역시 울주군 삼남읍 신화리 산39-3,2024-04-04
59,35.54778,129.12444,262002639,38551,38876,대한민국 울산광역시 울주군 삼남읍 신화리 산39-3,2024-04-07
53,36.48658,127.42949,162005134,40394,40409,대한민국 충청북도 청주시 서원구 현도면 선동리 284-13,2024-04-02
51,35.49417,129.09639,262002573,42167,42571,대한민국 경상남도 양산시 하북면 순지리 16-2,2024-04-20
78,36.22234,127.90606,262004479,22433,22627,대한민국 충청북도 영동군 황간면 마산리 269-2,2024-04-04
83,36.31666,127.5576,462004853,15280,17944,대한민국 충청북도 옥천군 옥천읍 옥각리 산63-2,2024-04-01
69,35.793205,129.193445,362002920,29251,30118,대한민국 경상북도 경주시 내남면 망성리 15-10,2024-04-22
48,35.3725,129.05333,262002432,47703,46070,대한민국 경상남도 양산시 산막동 354,2024-04-01
90,36.2971,127.59527,462004814,6546,6549,대한민국 충청북도 옥천군 옥천읍 매화리 251-4,2024-04-05
23,36.49669,127.43066,462005145,76364,76296,대한민국 충청북도 청주시 서원구 현도면 죽전리 51-5,2024-04-10
61,35.613003,129.145706,362002711,37058,37152,대한민국 울산광역시 울주군 두서면 구량리 282-1,2024-04-02
46,35.877,128.76547,262003406,42430,42611,대한민국 경상북도 경산시 하양읍 청천리 412-3,2024-04-18
54,35.49417,129.09639,262002573,36887,37153,대한민국 경상남도 양산시 하북면 순지리 16-2,2024-04-18
62,35.25667,129.10056,462002266,34448,34310,대한민국 부산광역시 금정구 구서동 34,2024-04-14
42,36.3585,127.45505,162004969,51452,51098,대한민국 대전광역시 대덕구 비래동 23-3번지,2024-04-18
65,36.15981,128.22747,262004121,32028,32669,대한민국 경상북도 김천시 아포읍 봉산리 1229-11,2024-04-14
8,36.97148,127.16928,162005828,139108,142673,대한민국 경기도 안성시 공도읍 건천리 189-4,2024-04-21
93,36.73039,127.26357,162005500,6235,6215,대한민국 충청남도 천안시 동남구 수신면 신풍리 462-2,2024-04-09
26,35.90452,128.56087,262003614,75087,71062,대한민국 대구광역시 북구 노곡로3길 23-3,2024-04-06
5,36.91226,127.18921,162005757,144463,143704,대한민국 충청남도 천안시 서북구 입장면 용정리 51-8,2024-04-21
85,36.2971,127.59527,462004814,11299,11299,대한민국 충청북도 옥천군 옥천읍 매화리 251-4,2024-04-02
74,35.576942,129.133043,362002668,30061,29447,대한민국 울산광역시 울주군 언양읍 직동리 945-20,2024-04-21
91,37.07361,127.13444,162005949,6887,6871,대한민국 경기도 안성시 원곡면 산하리 319-1,2024-04-20
90,36.85541,127.18106,162005692,6734,6729,대한민국 충청남도 천안시 서북구 성거읍 요방리 117-3,2024-04-17
84,37.07361,127.13444,162005949,12086,12068,대한민국 경기도 안성시 원곡면 산하리 319-1,2024-04-02
17,37.31222,127.10583,162006230,99163,92388,대한민국 경기도 용인시 기흥구 보정동 1105-2,2024-04-14
32,36.70424,127.34704,162005405,65607,66078,대한민국 충청북도 청주시 흥덕구 옥산면 장남리 363-17,2024-04-16
50,35.877,128.76547,262003406,46972,46798,대한민국 경상북도 경산시 하양읍 청천리 412-3,2024-04-21
54,37.405833,127.094167,162006338,38840,45744,대한민국 경기도 성남시 분당구 삼평동 418-1,2024-04-06
64,35.669408,129.175983,362002779,28945,28946,대한민국 울산광역시 울주군 두서면 전읍리 331-3,2024-04-04
80,36.22234,127.90606,262004479,23850,23828,대한민국 충청북도 영동군 황간면 마산리 269-2,2024-04-16
76,36.27247,127.73767,262004680,25597,25571,대한민국 충청북도 영동군 용산면 부상리 408-1,2024-04-22
14,37.31222,127.10583,162006230,96471,89726,대한민국 경기도 용인시 기흥구 보정동 1105-2,2024-04-11
41,35.90045,128.67529,262003501,53904,54481,대한민국 대구광역시 동구 둔산동 594-2,2024-04-18
7,36.91226,127.18921,162005757,113237,112982,대한민국 충청남도 천안시 서북구 입장면 용정리 51-8,2024-04-05
71,36.281111,127.755556,462004623,29744,29793,대한민국 충청북도 옥천군 청성면 조천리 253,2024-04-14
60,35.669408,129.175983,362002779,29740,29785,대한민국 울산광역시 울주군 두서면 전읍리 331-3,2024-04-12
31,35.90452,128.56087,262003614,83582,80028,대한민국 대구광역시 북구 노곡로3길 23-3,2024-04-07
19,35.91542,128.61307,262003565,77069,78589,대한민국 대구광역시 북구 검단동 1393-216,2024-04-17
55,35.28722,129.10333,262002305,37265,41034,대한민국 부산광역시 금정구 노포동 1112-8,2024-04-03
93,36.65787,127.36991,162005342,3531,3509,대한민국 충청북도 청주시 흥덕구 옥산면 경부고속도로 309,2024-04-11
40,36.34686,127.4713,162004949,59342,53458,대한민국 대전광역시 동구 비룡동 416-1,2024-04-09
18,36.46767,127.42078,162005108,82405,83078,대한민국 충청북도 청주시 서원구 현도면 매봉리 344-1,2024-04-13
77,35.87981,128.83829,262003338,22644,22792,대한민국 경상북도 경산시 진량읍 문천리 산26-2,2024-04-17
30,35.90586,128.4924,262003687,67991,68096,대한민국 경상북도 칠곡군 지천면 오산리 762-2,2024-04-04
57,35.25667,129.10056,462002266,28264,27780,대한민국 부산광역시 금정구 구서동 34,2024-04-05
46,35.27917,129.11472,262002290,46680,43641,대한민국 부산광역시 금정구 선동 560,2024-04-22
42,35.49417,129.09639,262002573,53468,53911,대한민국 경상남도 양산시 하북면 순지리 16-2,2024-04-02
26,36.49669,127.43066,462005145,73666,73661,대한민국 충청북도 청주시 서원구 현도면 죽전리 51-5,2024-04-04
52,36.33218,127.53434,162004882,35814,34115,대한민국 충청북도 옥천군 군북면 이백리 산15-2,2024-04-05
90,36.85541,127.18106,162005692,8911,8936,대한민국 충청남도 천안시 서북구 성거읍 요방리 117-3,2024-04-07
91,37.07361,127.13444,162005949,8181,8139,대한민국 경기도 안성시 원곡면 산하리 319-1,2024-04-21
88,37.07361,127.13444,162005949,8744,8721,대한민국 경기도 안성시 원곡면 산하리 319-1,2024-04-04
92,36.42691,127.41836,162005062,5677,5064,대한민국 대전광역시 대덕구 상서동 352-7,2024-04-06
35,36.42571,127.41682,162005060,63069,64268,대한민국 대전광역시 대덕구 상서동 359-19,2024-04-13
39,36.07013,128.37529,262003923,45387,45828,대한민국 경상북도 구미시 오태동 228-2,2024-04-12
62,35.724461,129.194676,362002843,37647,37734,대한민국 경상북도 경주시 내남면 월산리 1097-3,2024-04-09
87,37.33278,127.10361,462006250,7937,7908,대한민국 경기도 용인시 수지구 죽전동 866-14,2024-04-02
28,35.97664,128.43275,262003788,71156,70268,대한민국 경상북도 칠곡군 왜관읍 삼청리 21-29번지,2024-04-20
51,36.35164,127.50214,162004920,47102,47436,대한민국 대전광역시 동구 신상동 171-1,2024-04-07
22,36.72039,127.33097,162005435,81450,80638,대한민국 충청북도 청주시 흥덕구 옥산면 사정리 산22-1,2024-04-11
62,35.829574,129.119259,362003007,27427,27390,대한민국 경상북도 경주시 건천읍 모량리 382-1,2024-04-17
81,36.21047,127.94939,262004437,17465,17454,대한민국 충청북도 영동군 추풍령면 계룡리 241-1,2024-04-12
51,35.856642,129.079858,362003058,44515,44118,대한민국 경상북도 경주시 건천읍 신평리 1136-10,2024-04-09
21,35.91571,128.65202,262003528,72958,72768,대한민국 대구광역시 동구 도동 231,2024-04-17
89,36.29766,127.59916,462004812,8887,8867,대한민국 충청북도 옥천군 옥천읍 매화리 291-9,2024-04-21
16,37.31222,127.10583,162006230,94834,89568,대한민국 경기도 용인시 기흥구 보정동 1105-2,2024-04-09
24,35.91571,128.65202,262003528,77229,77309,대한민국 대구광역시 동구 도동 231,2024-04-13
14,37.31222,127.10583,162006230,94546,87621,대한민국 경기도 용인시 기흥구 보정동 1105-2,2024-04-04
27,36.58449,127.42647,162005243,83686,73686,대한민국 충청북도 청주시 서원구 남이면 석실리 365-12,2024-04-21
83,36.28039,127.67961,262004734,16761,16780,대한민국 충청북도 옥천군 동이면 조령리 산40-2,2024-04-05
83,36.28039,127.67961,262004734,22073,22080,대한민국 충청북도 옥천군 동이면 조령리 산40-2,2024-04-15
11,36.84408,127.17605,162005679,118863,118867,대한민국 충청남도 천안시 서북구 성거읍 요방리 219-7,2024-04-22
46,35.3725,129.05333,262002432,42761,40979,대한민국 경상남도 양산시 산막동 354,2024-04-10
95,,,462015611,379,442,,2024-04-04
36,36.39055,127.42292,162005018,64017,66371,대한민국 대전광역시 대덕구 연축동 278,2024-04-09
56,35.32861,129.05694,262002365,34429,34550,대한민국 경상남도 양산시 동면 내송리 산76-1,2024-04-13
11,37.34333,127.10556,162006266,119272,118031,대한민국 경기도 성남시 분당구 구미동 173-2,2024-04-02
32,35.90586,128.4924,262003687,65632,65286,대한민국 경상북도 칠곡군 지천면 오산리 762-2,2024-04-02
77,36.27954,127.69244,262004721,27214,27215,대한민국 충청북도 옥천군 동이면 조령리 산26-3,2024-04-09
86,36.94295,127.19273,162005791,15674,15648,대한민국 충청남도 천안시 서북구 입장면 연곡길 407,2024-04-21
29,35.97664,128.43275,262003788,70119,69350,대한민국 경상북도 칠곡군 왜관읍 삼청리 21-29번지,2024-04-10
85,36.94295,127.19273,162005791,12485,12536,대한민국 충청남도 천안시 서북구 입장면 연곡길 407,2024-04-13
46,35.49417,129.09639,262002573,46991,47157,대한민국 경상남도 양산시 하북면 순지리 16-2,2024-04-11
73,35.576942,129.133043,362002668,24421,23986,대한민국 울산광역시 울주군 언양읍 직동리 945-20,2024-04-04
32,35.90586,128.4924,262003687,66622,66775,대한민국 경상북도 칠곡군 지천면 오산리 762-2,2024-04-19
16,36.51436,127.42951,162005164,97077,97029,대한민국 충청북도 청주시 서원구 현도면 우록리 773-22,2024-04-08
43,37.23222,127.10694,162006144,51199,52967,대한민국 경기도 용인시 기흥구 공세동 656-16,2024-04-18
21,36.55249,127.43174,162005208,85094,96201,대한민국 충청북도 청주시 서원구 남이면 외천리 187-6,2024-04-15
60,35.54778,129.12444,262002639,30642,30933,대한민국 울산광역시 울주군 삼남읍 신화리 산39-3,2024-04-19
21,35.91571,128.65202,262003528,78194,78206,대한민국 대구광역시 동구 도동 231,2024-04-03
42,36.3585,127.45505,162004969,50716,50441,대한민국 대전광역시 대덕구 비래동 23-3번지,2024-04-17
0,37.16678,127.09193,162006064,129841,130447,대한민국 경기도 화성시 송동 425-9,2024-04-12
46,36.33218,127.53434,162004882,44780,42763,대한민국 충청북도 옥천군 군북면 이백리 산15-2,2024-04-02
37,36.39055,127.42292,162005018,58792,59773,대한민국 대전광역시 대덕구 연축동 278,2024-04-17
25,37.01353,127.14477,462005881,69843,69337,대한민국 경기도 안성시 원곡면 경부고속도로 365,2024-04-16
10,37.15923,127.08844,162006058,110906,113788,대한민국 경기도 오산시 부산동 157-3,2024-04-16
84,36.31666,127.5576,462004853,13251,15269,대한민국 충청북도 옥천군 옥천읍 옥각리 산63-2,2024-04-18
38,36.37486,127.43024,162005000,73608,73413,대한민국 대전광역시 대덕구 법동 산14-3,2024-04-21
45,35.27917,129.11472,262002290,47381,45042,대한민국 부산광역시 금정구 선동 560,2024-04-19
29,36.70424,127.34704,162005405,67859,68635,대한민국 충청북도 청주시 흥덕구 옥산면 장남리 363-17,2024-04-17
45,35.49417,129.09639,262002573,57184,57472,대한민국 경상남도 양산시 하북면 순지리 16-2,2024-04-08
42,35.90045,128.67529,262003501,56586,57655,대한민국 대구광역시 동구 둔산동 594-2,2024-04-15
75,36.27247,127.73767,262004680,25525,25498,대한민국 충청북도 영동군 용산면 부상리 408-1,2024-04-11
9,36.97148,127.16928,162005828,118936,122606,대한민국 경기도 안성시 공도읍 건천리 189-4,2024-04-20
64,36.15981,128.22747,262004121,29268,29863,대한민국 경상북도 김천시 아포읍 봉산리 1229-11,2024-04-11
62,35.669408,129.175983,362002779,29246,29174,대한민국 울산광역시 울주군 두서면 전읍리 331-3,2024-04-19
10,37.05325,127.13641,162005925,126256,121355,대한민국 경기도 안성시 원곡면 지문리 산133-4,2024-04-01
94,36.65787,127.36991,162005342,3240,3240,대한민국 충청북도 청주시 흥덕구 옥산면 경부고속도로 309,2024-04-20
92,36.73039,127.26357,162005500,7237,7227,대한민국 충청남도 천안시 동남구 수신면 신풍리 462-2,2024-04-14
0,37.16678,127.09193,162006064,168937,171119,대한민국 경기도 화성시 송동 425-9,2024-04-04
48,35.3725,129.05333,262002432,45993,44886,대한민국 경상남도 양산시 산막동 354,2024-04-09
44,35.27917,129.11472,262002290,46860,44564,대한민국 부산광역시 금정구 선동 560,2024-04-13
9,36.84408,127.17605,162005679,118142,118123,대한민국 충청남도 천안시 서북구 성거읍 요방리 219-7,2024-04-04
73,36.27954,127.69244,262004721,23665,23664,대한민국 충청북도 옥천군 동이면 조령리 산26-3,2024-04-10
88,36.85541,127.18106,162005692,9597,9578,대한민국 충청남도 천안시 서북구 성거읍 요방리 117-3,2024-04-08
56,35.829574,129.119259,362003007,40800,40761,대한민국 경상북도 경주시 건천읍 모량리 382-1,2024-04-07
47,35.3725,129.05333,262002432,47348,44973,대한민국 경상남도 양산시 산막동 354,2024-04-15
32,36.68178,127.36983,162005373,59941,59874,대한민국 충청북도 청주시 흥덕구 옥산면 국사리 203,2024-04-05
